"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"161","ANH_178_N","Shannon diversity",3.966,5.142,1.577,3.966,8.233,"ANH_178","VES",0.60778859527121
"162","ANH_178_N","Simpson diversity",3.314,4.105,1.469,3.314,6.985,"ANH_178","VES",0.60778859527121
"163","ANH_179_D","Species richness",1,1,0.03,1,1.06,"ANH_179","VES",0.788595271210014
"164","ANH_179_D","Shannon diversity",1,1,0,1,1,"ANH_179","VES",0.788595271210014
"165","ANH_179_D","Simpson diversity",1,1,0,1,1,"ANH_179","VES",0.788595271210014
"166","ANH_179_N","Species richness",7,18.607,15.941,8.543,94.309,"ANH_179","VES",0.788595271210014
"167","ANH_179_N","Shannon diversity",4.793,8.812,4.545,4.793,17.721,"ANH_179","VES",0.788595271210014
"168","ANH_179_N","Simpson diversity",3.379,4.136,2.708,3.379,9.445,"ANH_179","VES",0.788595271210014
"169","ANH_180_D","Species richness",4,5.714,3.245,4.153,23.247,"ANH_180","VES",0.559109874826147
"170","ANH_180_D","Shannon diversity",3.586,5.357,2.103,3.586,9.478,"ANH_180","VES",0.559109874826147
"171","ANH_180_D","Simpson diversity",3.267,5.25,2.377,3.267,9.91,"ANH_180","VES",0.559109874826147
"172","ANH_180_N","Species richness",4,5.75,3.307,4.156,23.607,"ANH_180","VES",0.559109874826147
"173","ANH_180_N","Shannon diversity",3.364,4.783,1.861,3.364,8.432,"ANH_180","VES",0.559109874826147
"174","ANH_180_N","Simpson diversity",2.909,4,2.151,2.909,8.216,"ANH_180","VES",0.559109874826147
"175","ANH_181_D","Species richness",3,3,0.387,3,4.008,"ANH_181","VES",0.821974965229485
"176","ANH_181_D","Shannon diversity",2.611,2.855,0.43,2.611,3.698,"ANH_181","VES",0.821974965229485
"177","ANH_181_D","Simpson diversity",2.323,2.64,0.582,2.323,3.781,"ANH_181","VES",0.821974965229485
"178","ANH_181_N","Species richness",8,9.448,2.224,8.168,20.52,"ANH_181","VES",0.821974965229485
"179","ANH_181_N","Shannon diversity",4.851,5.75,0.968,4.851,7.647,"ANH_181","VES",0.821974965229485
"180","ANH_181_N","Simpson diversity",3.405,3.725,0.908,3.405,5.503,"ANH_181","VES",0.821974965229485
"181","ANH_182_D","Species richness",1,1,0.312,1,2.549,"ANH_182","VES",0.739916550764951
"182","ANH_182_D","Shannon diversity",1,0,0,1,0,"ANH_182","VES",0.739916550764951
"183","ANH_182_D","Simpson diversity",1,1,0,1,1,"ANH_182","VES",0.739916550764951
"184","ANH_182_N","Species richness",6,8.143,3.25,6.252,24.242,"ANH_182","VES",0.739916550764951
"185","ANH_182_N","Shannon diversity",3.168,3.877,1.075,3.168,5.983,"ANH_182","VES",0.739916550764951
"186","ANH_182_N","Simpson diversity",2.13,2.258,0.686,2.13,3.603,"ANH_182","VES",0.739916550764951
"187","ANH_185_D","Species richness",4,6.625,3.826,4.324,25.266,"ANH_185","VES",0.581363004172462
"188","ANH_185_D","Shannon diversity",2.926,4.478,1.663,2.926,7.737,"ANH_185","VES",0.581363004172462
"189","ANH_185_D","Simpson diversity",2.286,2.8,1.416,2.286,5.575,"ANH_185","VES",0.581363004172462
"190","ANH_185_N","Species richness",3,4.5,2.872,3.132,20.083,"ANH_185","VES",0.581363004172462
"191","ANH_185_N","Shannon diversity",2.828,4.891,2.459,2.828,9.711,"ANH_185","VES",0.581363004172462
"192","ANH_185_N","Simpson diversity",2.667,6,1.887,2.667,9.699,"ANH_185","VES",0.581363004172462
"193","ANH_223_D","Species richness",2,2,0.461,2,3.671,"ANH_223","VES",0.795549374130737
"194","ANH_223_D","Shannon diversity",1.755,2.031,0.536,1.755,3.081,"ANH_223","VES",0.795549374130737
"195","ANH_223_D","Simpson diversity",1.6,2,0.684,1.6,3.341,"ANH_223","VES",0.795549374130737
"196","ANH_223_N","Species richness",8,8.968,1.819,8.087,18.771,"ANH_223","VES",0.795549374130737
"197","ANH_223_N","Shannon diversity",6.028,6.971,0.99,6.028,8.912,"ANH_223","VES",0.795549374130737
"198","ANH_223_N","Simpson diversity",4.979,5.741,1.058,4.979,7.814,"ANH_223","VES",0.795549374130737
"199","ANH_232_D","Species richness",5,9.235,6.789,5.464,43.641,"ANH_232","VES",0.767732962447844
"200","ANH_232_D","Shannon diversity",2.712,3.542,1.201,2.712,5.897,"ANH_232","VES",0.767732962447844
"201","ANH_232_D","Simpson diversity",1.914,2.03,0.646,1.914,3.296,"ANH_232","VES",0.767732962447844
"202","ANH_232_N","Species richness",9,10.429,2.198,9.165,21.381,"ANH_232","VES",0.767732962447844
"203","ANH_232_N","Shannon diversity",7.708,10,1.581,7.708,13.098,"ANH_232","VES",0.767732962447844
"204","ANH_232_N","Simpson diversity",6.785,9.545,1.736,6.785,12.948,"ANH_232","VES",0.767732962447844
"205","ANH_306_D","Species richness",4,4,0.528,4,5.65,"ANH_306","VES",0.795549374130737
"206","ANH_306_D","Shannon diversity",3.065,3.355,0.525,3.065,4.384,"ANH_306","VES",0.795549374130737
"207","ANH_306_D","Simpson diversity",2.571,2.833,0.648,2.571,4.104,"ANH_306","VES",0.795549374130737
"208","ANH_306_N","Species richness",12,43.111,38.509,16.704,217.765,"ANH_306","VES",0.795549374130737
"209","ANH_306_N","Shannon diversity",7.099,11.327,3.589,7.099,18.361,"ANH_306","VES",0.795549374130737
"210","ANH_306_N","Simpson diversity",5.102,5.78,1.408,5.102,8.539,"ANH_306","VES",0.795549374130737
"211","ANH_360_D","Species richness",4,4.229,0.682,4.012,8.446,"ANH_360","VES",0.913769123783032
"212","ANH_360_D","Shannon diversity",3.061,3.573,1.03,3.061,5.591,"ANH_360","VES",0.913769123783032
"213","ANH_360_D","Simpson diversity",2.483,2.87,1.012,2.483,4.853,"ANH_360","VES",0.913769123783032
"214","ANH_360_N","Species richness",8,24.5,21.685,10.317,125.514,"ANH_360","VES",0.913769123783032
"215","ANH_360_N","Shannon diversity",6.735,16.491,7.964,6.735,32.101,"ANH_360","VES",0.913769123783032
"216","ANH_360_N","Simpson diversity",5.538,9.429,8.116,5.538,25.336,"ANH_360","VES",0.913769123783032
"217","ANH_374_D","Species richness",1,1,0.2,1,1.464,"ANH_374","VES",0.478442280945758
"218","ANH_374_D","Shannon diversity",1,1,0,1,1,"ANH_374","VES",0.478442280945758
"219","ANH_374_D","Simpson diversity",1,1,0,1,1,"ANH_374","VES",0.478442280945758
"220","ANH_374_N","Species richness",2,2,0.463,2,3.567,"ANH_374","VES",0.478442280945758
"221","ANH_374_N","Shannon diversity",1.507,1.637,0.42,1.507,2.46,"ANH_374","VES",0.478442280945758
"222","ANH_374_N","Simpson diversity",1.324,1.324,0.426,1.324,2.159,"ANH_374","VES",0.478442280945758
"223","ANH_375_N","Species richness",5,8.938,6.334,5.43,41.08,"ANH_375","VES",0.369958275382476
"224","ANH_375_N","Shannon diversity",4.456,7.799,3.956,4.456,15.553,"ANH_375","VES",0.369958275382476
"225","ANH_375_N","Simpson diversity",4,7,3.912,4,14.667,"ANH_375","VES",0.369958275382476
"226","ANH_398_D","Species richness",3,3,0.491,3,4.583,"ANH_398","VES",0.47009735744089
"227","ANH_398_D","Shannon diversity",3,3.609,0.608,3,4.801,"ANH_398","VES",0.47009735744089
"228","ANH_398_D","Simpson diversity",3,5,0.984,3.071,6.929,"ANH_398","VES",0.47009735744089
"229","ANH_398_N","Species richness",6,6,0.648,6,8.017,"ANH_398","VES",0.47009735744089
"230","ANH_398_N","Shannon diversity",5,5.72,0.828,5,7.342,"ANH_398","VES",0.47009735744089
"231","ANH_398_N","Simpson diversity",4.167,5,1.175,4.167,7.304,"ANH_398","VES",0.47009735744089
"232","ANH_82_D","Species richness",1,1,0.312,1,2.549,"ANH_82","VES",0.910987482614743
"233","ANH_82_D","Shannon diversity",1,0,0,1,0,"ANH_82","VES",0.910987482614743
"234","ANH_82_D","Simpson diversity",1,1,0,1,1,"ANH_82","VES",0.910987482614743
"235","ANH_82_N","Species richness",5,5.232,0.689,5.012,9.487,"ANH_82","VES",0.910987482614743
"236","ANH_82_N","Shannon diversity",4.211,4.995,1.125,4.211,7.199,"ANH_82","VES",0.910987482614743
"237","ANH_82_N","Simpson diversity",3.63,4.55,1.321,3.63,7.138,"ANH_82","VES",0.910987482614743
