"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"179","_A_N_H___2_2_7___A___P_3_","Shannon diversity",9.248,18.082,7.046,9.248,31.892,"ANH_227","PntFijo",NA
"180","_A_N_H___2_2_7___A___P_3_","Simpson diversity",7.385,10.222,3.689,7.385,17.453,"ANH_227","PntFijo",NA
"181","_A_N_H___2_2_8___A___P_1_","Species richness",4,4.219,0.659,4.011,8.301,"ANH_228","PntFijo",NA
"182","_A_N_H___2_2_8___A___P_1_","Shannon diversity",3.747,4.729,1.611,3.747,7.885,"ANH_228","PntFijo",NA
"183","_A_N_H___2_2_8___A___P_1_","Simpson diversity",3.556,5.6,1.715,3.556,8.962,"ANH_228","PntFijo",NA
"184","_A_N_H___2_2_8___A___P_2_","Species richness",8,8.63,1.247,8.053,15.475,"ANH_228","PntFijo",NA
"185","_A_N_H___2_2_8___A___P_2_","Shannon diversity",7.279,9.27,1.513,7.279,12.236,"ANH_228","PntFijo",NA
"186","_A_N_H___2_2_8___A___P_2_","Simpson diversity",6.75,10.2,1.931,6.75,13.985,"ANH_228","PntFijo",NA
"187","_A_N_H___2_2_8___A___P_3_","Species richness",14,37.888,30.341,17.499,177.095,"ANH_228","PntFijo",NA
"188","_A_N_H___2_2_8___A___P_3_","Shannon diversity",10.346,15.391,3.837,10.346,22.91,"ANH_228","PntFijo",NA
"189","_A_N_H___2_2_8___A___P_3_","Simpson diversity",8.333,10.263,2.381,8.333,14.929,"ANH_228","PntFijo",NA
"190","_A_N_H___2_2_9___A___P_1_","Species richness",21,27.667,5.816,22.526,50.125,"ANH_229","PntFijo",NA
"191","_A_N_H___2_2_9___A___P_1_","Shannon diversity",10.012,12.109,1.942,10.012,15.915,"ANH_229","PntFijo",NA
"192","_A_N_H___2_2_9___A___P_1_","Simpson diversity",5.853,6.231,1.191,5.853,8.565,"ANH_229","PntFijo",NA
"193","_A_N_H___2_2_9___A___P_2_","Species richness",6,8.062,3.14,6.241,23.645,"ANH_229","PntFijo",NA
"194","_A_N_H___2_2_9___A___P_2_","Shannon diversity",4.871,6.922,1.894,4.871,10.633,"ANH_229","PntFijo",NA
