"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"204","ANH_20_D","Simpson diversity",7.463,8.166,1.261,7.463,10.638,"ANH_20","Ar_At_Tr",0.926315789473684
"205","ANH_21_D","Species richness",21,40.99,19.935,24.923,122.877,"ANH_21","Ar_At_Tr",0.926315789473684
"206","ANH_21_D","Shannon diversity",14.645,18.87,2.762,14.645,24.284,"ANH_21","Ar_At_Tr",0.926315789473684
"207","ANH_21_D","Simpson diversity",11.611,13.466,1.767,11.611,16.93,"ANH_21","Ar_At_Tr",0.926315789473684
"208","ANH_291_D","Species richness",11,15.422,7.075,11.486,51.25,"ANH_291","Ar_At_Tr",0.257894736842105
"209","ANH_291_D","Shannon diversity",6.803,7.768,1.109,6.803,9.943,"ANH_291","Ar_At_Tr",0.257894736842105
"210","ANH_291_D","Simpson diversity",4.596,4.905,0.995,4.596,6.856,"ANH_291","Ar_At_Tr",0.257894736842105
"211","ANH_292_D","Species richness",18,38.923,17.297,23.085,104.085,"ANH_292","Ar_At_Tr",0.610526315789474
"212","ANH_292_D","Shannon diversity",6.87,7.32,0.623,6.87,8.542,"ANH_292","Ar_At_Tr",0.610526315789474
"213","ANH_292_D","Simpson diversity",4.451,4.508,0.372,4.451,5.237,"ANH_292","Ar_At_Tr",0.610526315789474
"214","ANH_295_D","Species richness",11,13.219,3.353,11.262,29.806,"ANH_295","Ar_At_Tr",0.821052631578947
"215","ANH_295_D","Shannon diversity",6.76,7.433,0.791,6.76,8.983,"ANH_295","Ar_At_Tr",0.821052631578947
"216","ANH_295_D","Simpson diversity",5.043,5.347,0.7,5.043,6.72,"ANH_295","Ar_At_Tr",0.821052631578947
"217","ANH_299_C","Species richness",5,5.478,1.274,5.028,13.137,"ANH_299","Ar_At_Tr",2
"218","ANH_299_C","Shannon diversity",3.459,3.86,0.799,3.459,5.427,"ANH_299","Ar_At_Tr",2
"219","ANH_299_C","Simpson diversity",2.658,2.875,0.735,2.658,4.316,"ANH_299","Ar_At_Tr",2
"220","ANH_299_D","Species richness",8,13.913,7.003,8.944,45.044,"ANH_299","Ar_At_Tr",2
"221","ANH_299_D","Shannon diversity",4.445,4.914,0.578,4.445,6.046,"ANH_299","Ar_At_Tr",2
"222","ANH_299_D","Simpson diversity",3.711,3.865,0.351,3.711,4.553,"ANH_299","Ar_At_Tr",2
"223","ANH_300_D","Species richness",9,9.983,2.224,9.07,22.746,"ANH_300","Ar_At_Tr",0.91578947368421
"224","ANH_300_D","Shannon diversity",6.777,7.361,0.622,6.777,8.58,"ANH_300","Ar_At_Tr",0.91578947368421
"225","ANH_300_D","Simpson diversity",5.844,6.367,0.684,5.844,7.708,"ANH_300","Ar_At_Tr",0.91578947368421
"226","ANH_305_D","Species richness",23,23.746,1.257,23.077,30.247,"ANH_305","Ar_At_Tr",1.38771929824561
"227","ANH_305_D","Shannon diversity",13.929,14.846,0.952,13.929,16.712,"ANH_305","Ar_At_Tr",1.38771929824561
"228","ANH_305_D","Simpson diversity",9.942,10.43,1.08,9.942,12.547,"ANH_305","Ar_At_Tr",1.38771929824561
"229","ANH_305_C","Species richness",18,28.549,10.163,20.155,69.634,"ANH_305","Ar_At_Tr",1.38771929824561
"230","ANH_305_C","Shannon diversity",8.425,9.942,1.499,8.425,12.879,"ANH_305","Ar_At_Tr",1.38771929824561
"231","ANH_305_C","Simpson diversity",5.231,5.489,0.838,5.231,7.131,"ANH_305","Ar_At_Tr",1.38771929824561
"232","ANH_32_D","Species richness",18,23.95,6.431,19.061,51.366,"ANH_32","Ar_At_Tr",0.971052631578947
